radius,length,start_x,start_y,start_z,end_x,end_y,end_z
0.518568,1.29566,18.1119,6.86414,7.79363,19.387,6.72131,7.97371
0.373774,1.30064,23.1611,6.38433,3.8018,23.3633,6.65669,2.54617
0.239434,0.845478,20.2081,5.11069,6.69591,20.9422,5.52965,6.71669
0.209103,1.14124,20.3942,1.9838,17.0347,19.3799,1.57153,16.7129
0.522538,1.26614,18.5313,1.56435,17.1652,19.7095,1.63196,17.6238
0.243021,0.936775,15.5212,1.84186,17.5559,15.7183,1.93191,18.4673
0.10422,0.960584,16.3937,6.31605,6.77589,15.6889,5.6636,6.75725
0.149929,0.851031,14.1246,7.67335,2.72045,14.8425,7.6286,3.17524
0.284593,1.08257,13.8579,5.89969,9.69172,13.5987,5.76894,8.6488
0.523424,1.02401,13.9072,8.02381,3.25682,13.4559,8.11505,2.34216
0.285391,1.45164,13.3337,5.66724,8.25186,13.4023,6.7445,7.28125
0.443648,1.33905,13.2216,6.94965,5.13504,13.4945,6.97743,6.44569
0.131044,0.933909,19.8213,7.1265,6.85051,18.9114,7.19328,6.65117
0.253378,2.97236,13.5743,7.43238,4.90177,12.1348,7.64656,2.31008
0.297586,1.01084,20.1072,7.29832,4.77235,20.7074,7.4396,3.97137
0.535476,1.13379,10.6642,8.04907,3.94738,9.70644,8.04825,4.55412
0.627141,1.21873,9.81097,7.09584,4.78765,8.71358,7.11645,4.25791
0.260321,0.973796,7.79898,2.39807,19.6735,7.19542,2.17341,20.4039
0.427661,1.71584,7.07559,6.97174,6.56322,6.72639,7.22933,4.90316
0.145766,0.659833,5.46639,2.29356,20.032,6.09552,2.49207,20.045
0.168989,0.7922,6.30387,7.26702,6.80222,5.51496,7.20903,6.75934
0.343992,1.18237,5.53874,2.71504,19.8962,4.3659,2.58169,19.9645
0.405186,1.25924,4.49433,7.40637,6.00631,5.51173,7.41343,6.74829
0.268519,1.285,4.43052,2.19553,20.8655,3.84979,2.84712,19.9224
0.260978,1.07373,4.35558,6.89035,6.83807,3.46948,7.48002,6.9795
0.333758,1.15915,3.32662,7.55251,7.12392,2.18989,7.59208,6.90052
0.219991,0.850884,2.37526,5.48175,12.5218,2.19337,5.7075,11.7218
0.810824,1.05839,2.44903,7.04214,8.93785,2.27302,6.48972,8.05239
0.502231,1.43556,21.9113,7.3237,3.53907,20.5578,7.32272,3.06062
0.280387,0.802507,13.7396,7.595,5.14159,14.4684,7.63363,5.47532
0.827924,1.29873,5.65953,5.57347,19.4064,6.212,4.39835,19.3824
0.357206,1.10962,22.9278,7.57199,1.95581,23.4343,7.56617,0.968569
0.160439,1.22018,4.77385,5.97271,23.0566,5.5635,5.94251,23.9863
0.163605,1.06406,21.0628,3.31382,12.987,20.9671,4.24291,13.4968
0.445254,1.20172,19.6803,1.74428,18.4914,19.915,1.61376,17.32
0.340122,1.31271,20.5294,5.53434,6.55924,19.5406,6.39758,6.57684
0.423674,1.23442,17.7355,2.29337,17.8305,18.9068,2.28869,18.2203
0.408639,1.96906,16.344,2.04329,18.3491,18.3107,2.04013,18.4459
0.336919,0.920506,15.4125,2.81751,18.3071,15.4226,2.37096,17.5022
0.171365,0.95338,15.2827,7.51177,4.28889,14.876,7.52748,3.42675
0.887783,1.15791,13.7978,6.83824,7.58615,14.9498,6.72791,7.5496
0.512497,1.3342,13.9983,8.06121,3.72038,13.17,7.83352,4.74123
0.229319,0.989544,22.0445,7.70155,1.58648,22.4555,7.67909,2.48637
0.238471,0.872783,13.4732,7.27474,6.7233,13.3006,6.43925,6.90738
0.17642,0.937896,20.9994,7.46153,4.31076,21.854,7.48908,3.92529
0.317737,0.932144,9.82117,7.43488,6.61388,10.4158,6.7174,6.63783
0.458773,1.28916,9.94812,6.79,8.84478,10.587,6.49051,7.76588
0.387803,1.50222,9.58054,6.65529,9.11907,9.79769,5.93997,10.4221
0.320791,0.893424,9.60741,7.26718,5.87846,9.44656,7.37958,5.00685
0.432916,1.17693,7.24485,2.7641,20.3619,6.08682,2.97105,20.326
0.062795,1.63393,6.68398,7.34162,6.77433,8.31269,7.22288,6.82846
0.309992,1.0407,5.23416,2.48421,21.8686,5.47091,2.49243,20.8552
0.96172,2.41565,5.35546,3.05878,22.2111,3.9154,3.44937,20.3114
0.188725,1.13203,5.33642,7.33079,7.52417,4.34577,7.29166,8.07059
0.323575,1.04333,3.26617,7.46961,8.2605,2.23896,7.44425,8.44138
0.740426,1.07364,3.0486,5.87154,12.7643,3.2039,5.48054,13.752
0.245932,0.937869,1.78207,6.58333,10.0431,2.16775,7.12596,10.7037
0.316758,1.66014,2.11019,6.9364,9.59447,1.70094,6.99121,7.9865
0.204549,1.25406,18.4733,7.00195,6.63969,19.4172,6.17748,6.59375
0.721399,1.22288,21.8038,6.52368,7.34652,21.6944,5.55538,6.6077
0.526234,1.1683,22.1238,6.86182,5.92834,22.5672,6.79354,4.84958
0.928461,2.72163,21.7297,6.93562,2.68729,23.7405,6.94223,0.853195
0.414339,1.5713,21.573,5.73597,9.2651,21.9053,5.50298,7.74713
0.660227,1.9217,19.8779,3.14601,18.1472,19.9715,2.22667,16.4623
0.498364,1.48883,15.821,2.38005,18.453,16.1625,2.5472,19.8924
0.170822,0.868747,17.0996,6.88792,6.87987,16.5919,6.18364,6.91074
0.121467,1.14128,15.6715,7.45796,4.4011,16.4812,7.38625,5.20222
0.297407,1.3187,15.1215,3.61431,17.895,14.9297,2.7806,16.8914
0.198462,2.44653,17.0016,7.30494,6.11145,15.4266,7.55938,4.25672
0.272685,1.0797,13.6559,5.7706,9.80398,13.7619,6.82175,9.58128
0.904227,2.22323,15.4729,5.88897,13.5951,15.8878,5.56967,15.7558
0.322091,1.27897,15.3178,6.3271,15.7016,15.4159,5.8443,16.8819
0.221555,0.984539,9.89989,7.02419,6.82707,9.03793,7.45567,7.02752
0.398988,1.28839,8.82089,5.28501,13.7729,8.66579,5.24617,15.0514
0.242122,1.61506,8.06149,7.29219,8.14103,9.10049,7.27967,6.90461
0.582433,2.25205,7.01501,2.05585,20.3131,8.05564,3.13385,21.9944
0.692429,1.74075,7.74812,4.1132,19.5907,7.4492,2.41042,19.3872
0.206948,1.04742,7.86698,7.14599,7.81378,7.16519,7.18427,8.59039
0.467143,1.2392,7.04395,2.27016,21.5184,6.22315,2.31553,22.4457
0.10237,1.93098,7.49494,7.20966,8.64021,6.17416,7.34147,7.23776
0.341043,1.20475,4.05746,2.21143,21.9104,4.1232,2.18294,23.113
0.56214,1.53766,4.78656,6.86623,8.15892,3.34701,6.79422,8.69456
0.636827,0.950995,2.71881,4.51586,18.061,2.79076,3.61878,18.3683
0.272661,0.956886,2.54947,7.21935,9.67481,3.46233,7.27195,9.39275
0.653844,1.90649,1.96618,6.63202,9.71948,3.1758,6.71392,11.1908
0.249232,0.932523,2.11041,6.39504,11.7114,2.26709,6.33102,12.6284
0.314494,0.946801,22.8834,6.90117,3.69323,22.6105,7.35721,4.47681
0.330531,1.22768,21.8485,6.69647,6.93279,20.6225,6.73239,6.87984
0.476249,1.80011,20.0033,2.31277,18.1152,19.3265,2.50595,19.772
0.718092,2.07054,17.8037,1.85142,19.7992,19.7528,1.56652,20.4372
0.478983,1.58962,19.3683,7.67757,4.34715,19.244,7.59443,5.92972
0.391802,1.1148,18.6904,6.97106,6.45904,17.58,7.06259,6.42197
0.194673,1.44394,17.8908,7.0012,6.6845,16.4481,7.05707,6.66341
0.235847,1.22807,17.4125,7.23424,6.13599,16.3624,7.43013,6.74188
0.248775,1.42364,15.5289,2.72742,19.6301,16.4406,2.03082,20.4729
0.361179,2.28189,15.4993,3.12707,18.1784,15.7842,3.19823,20.4413
0.208918,1.0052,14.9586,7.17942,7.02934,15.9132,7.21886,6.71673
0.223103,0.919494,14.8604,7.13472,6.94891,13.9748,7.38184,6.94413
0.350144,1.09078,14.2705,5.66418,12.9938,14.1567,4.74518,12.4174
0.704808,1.15961,14.3123,6.8398,6.61833,13.1957,6.63954,6.37784
0.444269,1.19662,9.15364,6.64295,11.5025,9.33986,6.05288,12.5267
0.278278,1.07454,9.32831,6.99878,9.03463,9.09551,7.10311,7.99081
0.278843,0.965588,7.45315,2.5618,23.3238,7.37832,2.38947,22.3766
0.309668,1.37732,8.86669,7.17383,9.64025,7.56093,7.27312,9.2135
0.643858,1.05203,5.53668,3.68251,19.5501,6.07293,2.77837,19.5084
0.757545,1.90361,4.9084,2.69775,22.3756,4.50705,3.00009,24.2117
0.291641,1.07163,3.7912,4.13007,20.2006,4.31885,3.19744,20.2137
0.4319,2.25065,3.80999,3.56175,20.9521,4.06391,3.14949,23.1501
0.214666,1.04665,2.7483,6.78901,11.3727,3.33989,6.79687,12.236
0.426812,1.07534,2.57262,6.11681,14.9524,2.20848,5.57243,14.0995
0.324024,1.3173,21.7591,7.64773,3.85563,22.9931,7.38084,4.2316
0.456387,0.603519,18.0061,2.0908,19.6708,18.0412,2.69163,19.7155
0.183821,0.720579,17.6104,2.82337,20.1551,17.3166,2.16552,20.1425
0.939759,2.11382,15.8982,3.27104,21.0593,17.8851,2.55226,20.9985
0.677774,2.02046,15.2304,6.74274,6.99015,17.1452,6.77991,7.63363
0.317967,1.48302,14.5633,7.13249,7.70157,15.8497,7.07997,8.43766
0.459977,1.37864,14.1326,6.63541,9.93909,14.6612,6.69562,11.211
0.425525,0.865723,13.8441,6.77362,8.69419,13.8008,6.74011,7.8302
0.360224,1.0759,-5.80285,4.18987,56.8778,-4.78201,3.98992,57.1524
0.566997,1.59625,-3.71184,3.87333,56.2845,-5.18923,4.04959,56.8627
0.917153,1.41055,9.3803,6.0847,10.4294,9.45769,6.2932,9.0365
0.528848,2.10869,8.98376,7.36792,10.2698,9.24855,6.67031,12.2421
0.354484,1.26859,8.08877,3.74037,17.9498,8.06368,5.00602,18.0324
0.459546,1.64469,6.21513,2.60339,23.0266,7.01401,2.55011,24.4633
0.224529,0.877287,5.41475,2.48533,24.4028,6.2103,2.42322,24.0383
0.304053,1.40694,3.86614,6.79437,12.4378,5.10303,6.68862,13.0999
0.339539,1.12767,3.79457,2.55129,23.453,3.62093,2.99549,24.4748
0.670012,1.23538,2.89576,5.40021,18.648,2.82087,4.22837,18.2642
0.27565,1.32023,2.87031,6.94096,11.8558,3.98529,6.93342,12.5627
0.180105,1.00183,3.07472,5.63872,16.3521,3.19154,5.15371,17.2209
0.318652,1.11094,2.6864,6.64247,12.7992,2.75602,6.31269,13.8578
0.196499,0.87212,-4.87137,4.61357,57.2598,-4.00705,4.64281,57.1472
0.665742,1.20508,-4.19025,4.19969,56.5482,-3.17672,4.50078,55.97
0.25449,0.999859,22.038,7.43866,6.85858,22.4142,6.52904,7.03399
0.342852,1.31281,21.9998,6.09051,9.05819,21.7821,6.42119,10.3099
0.298911,1.38706,20.974,5.11347,13.4015,21.2411,5.23714,12.046
0.260213,0.934606,21.2667,6.94333,6.95951,22.1669,7.11791,6.77907
0.456413,1.33785,21.8658,7.7504,5.14945,22.1296,7.46631,6.42991
0.91484,1.80642,20.5342,5.08032,13.0033,20.0351,5.60921,14.6569
0.224707,1.22308,20.0266,7.12848,7.07316,21.2211,7.1257,6.8104
0.348743,1.05581,20.0048,2.49621,20.3935,18.9872,2.56733,20.666
0.234355,0.923486,19.7809,7.01451,8.37101,20.2788,7.01293,7.59328
0.489796,1.62799,18.7129,2.35417,21.0239,17.5032,2.3679,22.1133
0.845397,3.28459,18.1648,6.5094,6.27604,16.8033,6.76325,9.25438
0.436338,1.62103,15.4659,2.55804,22.3362,15.3167,2.94017,20.7679
0.158314,1.38139,15.8778,6.96105,8.82613,14.8697,6.92093,9.76973
0.165328,0.662538,15.2642,4.29464,17.8779,15.3112,3.64731,18.011
0.441323,0.867507,14.8477,5.58125,13.6169,14.7668,6.15497,12.9712
0.190892,1.33325,15.1303,7.09573,9.98372,13.967,6.86648,9.37413
0.358651,1.33182,14.0689,6.31501,12.7005,14.4438,6.54794,11.444
0.754405,1.76354,-0.0967461,4.10762,44.4802,1.65133,3.87805,44.4401
0.541051,2.17483,7.36634,3.09078,22.9048,7.25194,2.49968,24.9946
0.235077,1.08954,7.42659,6.59052,12.5932,8.13511,6.61636,11.7659
0.52632,1.2745,7.67159,3.69628,20.6305,7.43256,4.94781,20.6007
0.280185,1.02903,6.73337,6.681,13.5665,6.60975,6.7744,12.5492
0.830647,2.48488,6.79244,5.1503,19.3844,4.42672,4.39401,19.4621
0.421098,1.00439,6.23506,6.98703,13.1497,5.57898,6.81899,13.8914
0.458114,1.30619,4.2255,6.90843,13.8349,5.45164,6.85766,13.3875
0.70166,1.51268,4.81197,1.95364,25.5427,4.38516,2.05052,24.0948
0.202349,0.750435,4.02202,4.76064,20.1665,3.72101,4.07495,20.2152
0.424124,0.910329,3.60819,6.3885,13.8207,3.60722,6.43906,12.9118
0.313169,1.24824,3.44864,5.53393,18.3685,3.27523,4.92396,17.2934
0.260399,1.09483,2.85693,6.18285,15.6664,3.25102,6.07715,16.6823
0.526395,1.42422,2.72204,6.02197,14.2892,3.6677,6.63411,15.1607
0.242612,1.02816,1.585,5.31905,43.9793,0.990374,4.48135,43.9369
0.281233,0.964873,4.00954,2.78629,33.9438,4.15979,3.32399,34.7308
0.205188,1.06781,0.841333,4.98285,45.3834,0.0427928,4.89289,44.6802
0.560657,1.06725,21.5991,7.49504,7.77666,21.1796,7.37283,8.75039
0.994796,1.92298,19.4975,3.1662,22.7586,18.8066,3.00611,20.9711
0.433113,1.22291,18.6137,2.36525,19.9047,19.4438,3.26311,19.9228
0.590417,1.45664,16.4433,2.93106,21.994,16.733,2.8598,23.4198
0.35509,1.32838,15.9669,2.55286,22.7459,15.4012,2.87303,23.9044
0.337471,0.970631,14.5432,7.03406,10.8971,14.7593,6.89128,11.8326
0.229768,0.93285,9.16194,6.66549,12.8315,8.84881,6.56495,13.7045
0.456874,1.37491,9.24261,5.95415,15.4771,8.35342,6.90119,15.0267
0.354268,1.19224,8.31436,5.0682,17.4148,8.25739,5.88399,16.5472
0.371114,1.45438,7.9911,5.00297,17.967,7.72693,4.91833,19.3947
0.884612,1.31965,8.84481,7.4518,13.4801,7.58531,7.50664,13.8702
0.789124,1.86559,7.1105,1.78286,24.5113,6.58784,1.8507,26.3009
0.287214,1.03048,7.82707,6.63844,14.2838,6.85315,6.47899,14.5803
0.730746,2.58688,8.72336,5.95849,14.7661,6.69035,6.10651,13.1734
0.327389,1.12572,5.37202,2.68583,26.9291,5.31721,2.6028,25.8078
0.399776,1.65243,4.4054,2.54777,25.227,3.89921,3.066,26.7122
0.629457,1.72063,2.8315,5.0922,18.4558,3.22515,5.64751,20.036
0.992848,1.8375,3.09661,5.53245,15.1945,4.42196,5.63644,16.463
0.573839,1.64373,4.74072,2.60309,31.4233,6.07443,2.89899,32.3374
0.333907,1.09,4.44814,4.42314,35.898,4.50563,4.31656,36.9813
0.837867,1.87691,6.50716,3.07509,29.7331,6.90096,3.04354,27.8983
0.437358,1.51193,20.915,6.93795,11.6251,21.9249,5.81545,11.7025
0.408052,1.18174,21.1519,6.58038,11.0803,21.3496,6.58904,9.91524
0.95219,1.74222,21.2037,7.5843,10.5203,21.4389,7.79965,8.80756
0.130764,1.05262,20.3688,4.36533,17.6868,20.2403,3.52562,18.3084
0.482657,1.5863,19.0853,2.56389,22.4424,19.4321,2.8438,23.9648
0.615102,2.35528,20.0244,7.43779,7.74934,20.1834,7.35332,10.0977
0.357063,1.13608,17.512,3.02564,20.4793,18.0768,4.01115,20.4582
0.220039,1.17253,17.1138,2.32707,23.3763,17.7829,2.33423,24.3391
0.203623,1.02065,16.449,3.5546,19.8852,15.5213,3.90561,20.1256
0.216776,1.25177,15.6849,3.64737,20.3114,15.9844,4.8615,20.2561
0.176586,0.983752,15.3437,5.10762,17.8835,15.4115,4.14622,18.0807
0.482545,1.56779,15.5897,6.95043,13.0331,15.0556,7.0999,11.5667
0.356169,1.49877,14.9576,5.03377,16.0659,15.2184,4.90823,17.5365
0.426058,1.40394,14.5183,6.13001,13.2481,15.0549,6.27761,14.537
0.348651,2.1204,4.74432,5.36259,38.0581,4.4185,5.09155,35.9804
0.454371,2.40419,7.59882,5.59261,19.1657,8.13426,5.84534,16.8356
0.233064,1.64649,5.09463,2.5813,27.4394,6.10117,2.52175,26.1378
0.312721,1.39511,4.56831,2.72147,27.7406,4.01744,2.98002,26.4852
0.542064,1.55966,3.50759,2.93522,25.4139,3.51679,4.4455,25.0246
0.174484,0.878406,3.90121,3.92198,23.2006,3.84482,4.39828,22.4647
0.359434,1.29919,4.35502,6.46456,17.3125,3.49458,6.51363,16.3403
0.22448,0.901563,3.56348,6.12827,17.5977,3.52533,5.9165,18.4732
0.432709,1.69022,3.37107,5.88427,16.7426,4.07315,5.92774,18.2794
0.825584,3.05538,8.21772,4.35004,26.256,7.79865,4.01381,29.2637
0.470648,1.38087,5.36806,5.93054,34.732,5.40351,5.87597,36.1113
0.667196,1.1044,5.08537,4.99967,34.5019,6.09333,5.00276,34.0506
0.371554,0.958858,21.043,6.02376,12.8852,20.8373,6.29578,13.7814
0.358752,1.34896,19.2558,3.42335,20.0644,19.6748,4.70391,20.1304
0.271966,1.40794,18.2366,2.20406,23.646,18.6141,2.22705,25.0022
0.529938,1.71386,16.165,2.6793,23.6213,16.7989,2.73989,25.2125
0.377577,1.03226,16.9634,6.37276,13.4261,17.8658,6.43325,12.9285
0.304331,1.14536,15.9435,3.53366,22.1019,15.9379,4.14783,23.0687
0.258967,0.965292,5.6427,5.08455,32.7078,6.5521,5.38316,32.5829
0.308001,1.59604,8.22468,6.14231,16.7207,8.65074,6.2141,15.1843
0.630735,1.24066,8.18081,6.90985,16.2754,7.39572,6.81331,17.2312
0.409732,1.17853,6.38753,5.13245,20.0272,7.47637,5.58338,20.0211
0.4359,1.26942,7.38054,6.46644,17.1636,6.30496,6.4109,17.8355
0.25324,0.85429,6.03897,6.2824,17.4536,5.96062,6.28354,18.3043
0.539961,1.19386,5.89039,6.59172,17.8367,4.69787,6.57411,17.8905
0.285844,1.41007,3.85892,2.81702,28.8553,4.63119,2.45863,27.7313
0.575506,1.29081,4.49551,5.84585,20.319,3.81613,5.03956,19.5744
0.492609,1.22138,21.0951,6.23042,11.9324,20.0655,6.31669,12.5837
0.425042,1.07716,19.9356,4.62045,18.2812,20.1064,5.00754,17.2907
0.520759,1.48246,19.4362,2.80861,25.5054,19.2804,2.77158,24.0316
0.304177,1.17004,20.2672,6.63218,12.3382,19.1967,6.54815,12.803
0.142804,0.888636,19.5277,6.52698,13.2678,18.6763,6.51713,13.0134
0.481542,1.96237,19.5388,6.32204,13.6435,17.7592,6.43028,12.8236
0.614562,1.58675,16.0589,3.0064,24.9194,16.5088,2.74989,26.4192
0.614562,0.605947,16.1979,2.92712,25.3829,16.3697,2.82916,25.9557
0.659786,1.70811,15.3972,2.6657,25.088,15.4813,4.33066,24.7158
0.200468,0.938963,15.4364,4.85317,18.5889,15.5609,5.27765,19.4172
0.226979,0.908386,15.4224,6.01787,17.4672,15.1356,5.37656,18.0431
0.48909,1.343,7.15412,6.51008,18.547,5.81862,6.50761,18.4053
0.220603,1.00523,5.28776,2.52407,28.3441,5.47554,2.56339,29.3309
0.176137,0.789857,5.99687,5.75041,20.1277,5.20764,5.76331,20.1566
0.736092,1.43072,4.75104,6.86259,17.9331,4.41451,6.67826,19.3114
0.254423,0.816951,5.16125,5.72072,20.0387,4.53542,5.88034,20.539
0.168523,1.33437,3.89481,5.0817,23.789,3.94084,4.7311,22.5024
0.399051,1.18959,20.2444,5.29857,17.215,20.3357,5.92697,16.209
0.340545,1.16247,20.4801,6.38562,14.7185,20.9294,6.11692,15.7564
0.851456,2.00254,20.1451,7.37063,12.9616,20.174,7.0462,14.9375
0.255072,0.95885,18.9744,2.37162,25.3229,19.2313,2.5047,26.237
0.12403,1.3543,18.8401,6.3776,14.1453,19.9654,6.29326,14.894
0.516496,1.33542,18.925,2.03682,26.6343,17.6817,2.05993,26.1475
0.256545,0.966753,17.0779,2.19567,26.0791,17.4393,2.20985,26.9757
0.972113,1.05255,18.3714,4.55672,21.0175,17.3373,4.75318,21.0141
0.507679,1.6587,16.4308,2.50934,25.7574,16.4006,2.67258,27.4078
0.270004,1.26314,16.0553,4.62486,19.9497,17.1686,5.21667,19.8732
0.338284,1.12327,7.63195,6.22588,18.8557,7.75632,5.88703,19.9194
0.230017,0.934546,7.32085,5.98669,19.8431,7.85344,5.5127,20.4473
0.522215,2.19411,7.5878,6.04121,19.2751,7.03157,5.96698,21.3963
0.265488,1.29531,4.21433,2.91158,30.3083,4.89555,2.41607,29.3244
0.606793,1.56111,4.55257,5.48029,21.5915,4.20643,5.56653,20.0717
0.481992,1.57158,16.5604,2.87533,28.48,16.4806,2.81715,26.9115
0.292896,0.913661,16.376,6.22381,17.306,16.5491,6.34558,16.4172
0.793631,1.55139,14.9028,4.73729,20.4905,15.4047,6.16286,20.8406
0.308223,1.5492,15.8869,6.16991,16.7425,16.0367,6.00422,18.2755
0.312713,1.456,7.47315,3.00576,29.3604,6.89308,2.65082,30.6478
0.217852,0.776414,5.628,5.89713,21.4747,6.40152,5.90335,21.408
0.973979,1.64367,6.04463,6.71309,20.8576,5.4004,6.73522,22.3696
0.344228,1.4091,4.30267,2.98366,31.5384,4.53802,2.43535,30.2619
0.376175,1.04284,4.09616,3.35495,29.0038,4.46658,2.90456,29.8683
0.633844,1.773,4.38279,4.08819,28.8857,4.38563,3.93884,27.119
0.655262,1.79714,4.26533,5.2784,23.1229,4.35412,5.47742,21.339
0.526225,1.48836,4.84624,5.0955,38.8172,4.84456,5.25563,40.297
0.491583,1.15043,19.8727,5.63564,18.4342,19.9086,5.79315,17.2952
0.591408,2.11357,18.9976,2.81051,28.0705,19.2666,2.76235,25.9747
0.479237,1.29172,19.5563,5.58619,19.5715,19.9512,5.65058,18.3433
0.200885,1.00493,19.3018,6.26283,17.0769,19.9776,6.14541,16.3424
0.256278,1.20862,18.8905,4.82835,19.9171,18.2448,5.84998,19.9266
0.356787,1.20244,19.2514,6.02212,17.0535,18.4903,5.93133,17.98
0.403266,1.08792,18.0358,6.31629,17.3302,18.2046,6.24191,18.4024
0.228125,0.976186,17.9978,5.62391,20.0187,17.0948,5.25797,19.9578
0.197717,0.884793,17.4056,6.14333,17.3198,16.8862,6.08655,18.0338
0.451636,1.64499,17.4217,5.75523,18.9988,16.2006,5.84451,17.9002
0.399417,1.25269,16.2557,2.68091,28.1192,15.9213,3.02171,29.2773
0.269571,1.4032,15.7806,4.36002,22.4486,15.9217,5.25632,23.519
0.275812,1.32134,15.43,5.69666,18.3239,15.5792,5.65548,19.6362
0.400477,0.995416,3.14856,4.73794,44.0615,2.21719,5.0854,44.1132
0.228938,0.740486,6.51068,2.7178,32.6599,5.80698,2.49756,32.7279
0.712029,1.66264,7.18101,5.27425,22.8275,7.352,5.16324,21.1774
0.519017,1.9566,7.47205,2.8295,32.3127,6.19812,2.96722,30.834
0.250493,1.33326,4.02539,4.86647,25.4459,4.08998,5.31163,26.701
0.273336,1.37012,4.03774,5.75597,24.5612,4.22866,5.54558,23.2208
0.168168,1.02777,5.72128,2.7665,34.2891,4.86495,2.81202,34.8557
0.276475,1.26291,4.56375,2.96699,36.3246,4.16002,3.25591,37.4859
0.821318,2.31268,5.21749,3.56419,37.743,4.45565,3.42525,35.5639
0.0548968,0.831053,1.61785,3.19252,45.2241,0.803227,3.28844,45.0905
0.257344,0.809129,-2.17843,4.17962,55.0271,-2.70034,4.79321,55.1033
0.742646,1.10203,19.2452,1.85727,28.8615,19.1026,1.70709,27.7791
0.453781,2.16945,19.1099,5.74811,19.7254,18.6372,5.98381,17.6212
0.323611,1.241,18.5367,2.32603,29.3901,17.8051,2.32544,28.3877
0.983379,2.33513,18.2151,2.97872,28.2813,17.6497,2.981,30.5469
0.230051,1.18803,16.2091,6.02681,20.3461,17.3003,5.63761,20.083
0.49395,1.67806,16.2391,5.53931,20.629,16.1678,5.66918,18.9575
0.600606,1.82853,15.7496,3.77679,26.5888,15.7739,3.7386,28.4168
0.487035,1.31411,7.00235,6.22572,23.651,7.30672,6.15398,22.3747
0.361062,1.06949,4.90129,2.53278,32.7942,4.09179,3.22585,32.7038
0.507197,1.03475,3.63937,3.42188,32.0716,3.37948,2.42068,32.0989
0.0855665,0.958618,2.0539,2.91977,32.5814,3.0125,2.92085,32.5745
0.270723,1.06427,2.13329,3.11485,32.6318,1.15371,3.51455,32.7472
0.310798,0.827138,-0.800093,3.95168,54.8229,-1.42542,4.4927,54.8435
0.186934,0.72579,-0.515839,3.265,45.15,-0.943933,3.35529,44.5709
0.301074,1.47957,-1.00464,3.76676,44.0597,0.305205,3.0847,44.1502
0.447808,1.904,19.3142,2.97144,28.7414,19.0636,2.85663,30.6254
0.462194,2.13775,19.9703,4.2122,21.9867,19.6792,4.64502,24.0599
0.384726,1.41167,19.4244,5.6392,20.0568,20.0804,5.11272,21.1906
0.180128,1.09435,19.106,5.91443,20.0057,20.0658,5.40374,20.1308
0.708481,1.77802,19.1826,6.25568,20.8754,17.5208,5.62449,20.838
0.564053,1.29374,17.3551,6.19601,20.6155,17.4453,6.283,21.9031
0.483894,1.97854,15.6673,3.33648,29.5762,16.557,2.50628,31.1363
0.183797,1.87403,15.8986,4.94461,24.8133,15.8356,3.4533,25.9464
0.740625,2.08539,16.4757,5.17444,23.0722,16.3703,5.35581,20.9974
0.945691,1.38036,9.10274,2.15042,33.5925,9.7165,3.371,33.3953
0.155311,0.754441,8.93187,3.02098,32.5259,8.45092,2.43972,32.5244
0.719646,0.900834,7.76542,3.2247,31.871,8.00445,2.35624,31.8587
0.672917,2.16166,6.12672,3.17111,32.5757,8.21153,3.4328,33.0835
0.564997,1.70561,7.45124,5.23271,23.8344,7.07478,5.49425,25.4773
0.729841,1.65431,6.77069,3.26227,33.8188,5.61276,3.203,32.6388
0.761215,1.907,5.30392,5.67998,23.56,5.71526,5.72795,25.4215
0.451403,2.40411,6.45365,3.05938,34.9141,5.61151,2.89519,32.6683
0.551213,1.59868,3.76046,2.96923,32.715,3.84258,3.29446,34.278
0.357778,1.26687,4.00818,3.36828,30.4011,3.99702,4.60326,30.6833
0.272036,1.01292,1.83034,3.15996,33.47,0.893989,3.36298,33.7988
0.279,0.859157,0.576342,3.2392,32.924,0.446678,3.91946,32.4154
0.370713,1.69195,-0.477663,3.74703,33.0441,0.981415,3.37106,33.8138
0.537283,0.960241,-1.10708,3.09342,32.6756,-0.165002,2.91353,32.7223
0.352043,1.10578,-1.76234,3.68524,32.9752,-0.757484,4.0663,32.7148
0.385439,0.880211,-1.46806,3.86638,32.9439,-2.27732,4.17162,32.7805
0.332372,0.716569,-2.21288,4.12836,32.7755,-2.91178,3.97176,32.7976
0.600332,0.959689,-2.43992,4.31993,33.0728,-3.36308,4.05855,33.0945
0.202191,0.774066,4.19741,4.19678,34.8142,4.12748,3.65665,34.2641
0.712416,1.96646,19.147,3.21542,31.698,18.839,3.01626,29.766
0.271882,1.51223,18.3225,5.65549,21.2688,19.0558,5.64202,22.5913
0.790085,1.33315,18.4249,3.19189,31.2267,17.126,3.2172,31.5257
0.481121,1.62238,16.3518,5.54071,25.0484,16.2718,5.34812,23.4395
0.219936,1.0101,13.6015,2.62107,32.7065,14.6081,2.70279,32.7253
0.631208,1.15882,13.8221,2.98315,33.0898,12.6734,2.83253,33.0606
0.704405,1.02979,4.72973,3.06317,31.8714,4.23566,3.96245,31.784
0.170713,1.05134,12.583,2.89337,32.5581,11.5917,2.5435,32.5718
0.252803,1.12805,10.5238,3.08191,32.5464,11.6357,2.92871,32.4337
0.567071,1.1226,4.71825,5.27751,34.9714,4.86393,5.2935,36.0844
0.515924,1.52818,8.19812,3.05237,33.314,7.37828,3.15123,34.5999
